date,state,fips,cases,newCases,deaths,newDeaths
2020-06-22,Puerto Rico,72,6564,39,149,0
2020-06-22,Rhode Island,44,16459,122,903,9
2020-06-22,South Carolina,45,25701,1008,659,6
2020-06-22,South Dakota,46,6326,29,81,0
2020-06-22,Tennessee,47,35255,536,525,6
2020-06-22,Texas,48,119646,4760,2213,18
2020-06-22,Utah,49,18035,468,158,0
2020-06-22,Vermont,50,1163,4,56,0
2020-06-22,Virgin Islands,78,76,0,6,0
2020-06-22,Virginia,51,58465,471,1620,9
2020-06-22,Washington,53,30443,646,1277,6
2020-06-22,West Virginia,54,2571,28,90,1
2020-06-22,Wisconsin,55,27849,251,751,0
2020-06-22,Wyoming,56,1230,33,20,0
2020-06-23,Alabama,01,31097,643,864,23
2020-06-23,Alaska,02,905,36,10,0
2020-06-23,Arizona,04,58397,3630,1398,44
2020-06-23,Arkansas,05,16678,595,237,10
2020-06-23,California,06,191039,6419,5637,76
2020-06-23,Colorado,08,30877,188,1665,14
2020-06-23,Connecticut,09,45899,117,4277,14
2020-06-23,Delaware,10,10847,27,504,69
2020-06-23,District of Columbia,11,10094,36,537,2
2020-06-23,Florida,12,103495,3286,3237,65
2020-06-23,Georgia,13,64577,1872,2646,39
2020-06-23,Guam,66,1194,3,6,0
2020-06-23,Hawaii,15,807,3,17,0
2020-06-23,Idaho,16,4412,145,90,0
2020-06-23,Illinois,17,139282,667,6925,36
2020-06-23,Indiana,18,43967,258,2569,16
2020-06-23,Iowa,19,26470,253,690,3
2020-06-23,Kansas,20,12659,83,261,1
2020-06-23,Kentucky,21,14323,250,559,10
2020-06-23,Louisiana,22,51708,1356,3134,17
2020-06-23,Maine,23,2994,23,102,0
2020-06-23,Maryland,24,65602,400,3092,18
2020-06-23,Massachusetts,25,107439,229,7889,16
2020-06-23,Michigan,26,68373,229,6113,12
2020-06-23,Minnesota,27,33501,242,1425,9
2020-06-23,Mississippi,28,22898,611,989,11
2020-06-23,Missouri,29,19148,415,993,13
2020-06-23,Montana,30,743,9,21,0
2020-06-23,Nebraska,31,18091,134,262,7
2020-06-23,Nevada,32,14058,483,492,2
2020-06-23,New Hampshire,33,5571,13,343,4
2020-06-23,New Jersey,34,169734,319,12949,54
2020-06-23,New Mexico,35,10838,144,476,7
2020-06-23,New York,36,393855,598,30970,36
2020-06-23,North Carolina,37,54826,986,1276,26
2020-06-23,North Dakota,38,3326,7,84,1
2020-06-23,Northern Mariana Islands,69,30,0,2,0
2020-06-23,Ohio,39,46127,590,2735,31
2020-06-23,Oklahoma,40,11028,295,371,2
2020-06-23,Oregon,41,7317,202,192,0
2020-06-23,Pennsylvania,42,87283,617,6511,36
2020-06-23,Puerto Rico,72,6685,121,149,0
2020-06-23,Rhode Island,44,16533,74,906,3
2020-06-23,South Carolina,45,26613,912,673,14
2020-06-23,South Dakota,46,6353,27,83,2
2020-06-23,Tennessee,47,36018,763,535,10
2020-06-23,Texas,48,124726,5080,2246,33
2020-06-23,Utah,49,18454,419,163,5
2020-06-23,Vermont,50,1164,1,56,0
2020-06-23,Virgin Islands,78,78,2,6,0
2020-06-23,Virginia,51,58994,529,1645,25
2020-06-23,Washington,53,30778,335,1285,8
2020-06-23,West Virginia,54,2593,22,92,2
2020-06-23,Wisconsin,55,28187,338,758,7
2020-06-23,Wyoming,56,1254,24,20,0
2020-06-24,Alabama,01,32064,967,891,27
2020-06-24,Alaska,02,926,21,10,0
2020-06-24,Arizona,04,60207,1810,1467,69
2020-06-24,Arkansas,05,17375,697,240,3
2020-06-24,California,06,195889,4850,5728,91
2020-06-24,Colorado,08,31139,262,1667,2
2020-06-24,Connecticut,09,45913,14,4287,10
2020-06-24,Delaware,10,10889,42,505,1
2020-06-24,District of Columbia,11,10128,34,541,4
2020-06-24,Florida,12,109006,5511,3280,43
2020-06-24,Georgia,13,66290,1713,2658,12
2020-06-24,Guam,66,1200,6,6,0
2020-06-24,Hawaii,15,821,14,17,0
2020-06-24,Idaho,16,4650,238,91,1
2020-06-24,Illinois,17,140025,743,6986,61
2020-06-24,Indiana,18,44260,293,2578,9
2020-06-24,Iowa,19,26897,427,694,4
2020-06-24,Kansas,20,13110,451,262,1
2020-06-24,Kentucky,21,14522,199,561,2
2020-06-24,Louisiana,22,52590,882,3152,18
2020-06-24,Maine,23,3017,23,103,1
2020-06-24,Maryland,24,65934,332,3108,16
2020-06-24,Massachusetts,25,107611,172,7937,48
2020-06-24,Michigan,26,68711,338,6118,5
2020-06-24,Minnesota,27,33798,297,1432,7
2020-06-24,Mississippi,28,23424,526,1011,22
2020-06-24,Missouri,29,19478,330,1001,8
2020-06-24,Montana,30,766,23,21,0
2020-06-24,Nebraska,31,18220,129,263,1
2020-06-24,Nevada,32,14460,402,494,2
2020-06-24,New Hampshire,33,5598,27,347,4
2020-06-24,New Jersey,34,169892,158,12995,46
2020-06-24,New Mexico,35,10990,152,480,4
2020-06-24,New York,36,394430,575,31001,31
2020-06-24,North Carolina,37,56263,1437,1295,19
2020-06-24,North Dakota,38,3370,44,86,2
2020-06-24,Northern Mariana Islands,69,30,0,2,0
2020-06-24,Ohio,39,46759,632,2755,20
2020-06-24,Oklahoma,40,11509,481,372,1
2020-06-24,Oregon,41,7462,145,195,3
2020-06-24,Pennsylvania,42,87775,492,6568,57
2020-06-24,Puerto Rico,72,6820,135,149,0
2020-06-24,Rhode Island,44,16606,73,912,6
2020-06-24,South Carolina,45,27897,1284,683,10
2020-06-24,South Dakota,46,6419,66,84,1
2020-06-24,Tennessee,47,36822,804,548,13
2020-06-24,Texas,48,131310,6584,2292,46
2020-06-24,Utah,49,18915,461,163,0
2020-06-24,Vermont,50,1184,20,56,0
2020-06-24,Virgin Islands,78,80,2,6,0
2020-06-24,Virginia,51,59514,520,1661,16
2020-06-24,Washington,53,31400,622,1294,9
2020-06-24,West Virginia,54,2629,36,92,0
2020-06-24,Wisconsin,55,28652,465,769,11
2020-06-24,Wyoming,56,1282,28,20,0
2020-06-25,Alabama,01,33206,1142,896,5
2020-06-25,Alaska,02,971,45,10,0
2020-06-25,Arizona,04,63297,3090,1495,28
2020-06-25,Arkansas,05,18062,687,240,0
2020-06-25,California,06,201413,5524,5810,82
2020-06-25,Colorado,08,31463,324,1669,2
2020-06-25,Connecticut,09,45994,81,4298,11
2020-06-25,Delaware,10,10980,91,507,2
2020-06-25,District of Columbia,11,10159,31,543,2
2020-06-25,Florida,12,114010,5004,3326,46
2020-06-25,Georgia,13,67796,1506,2704,46
2020-06-25,Guam,66,1214,14,6,0
2020-06-25,Hawaii,15,836,15,17,0
2020-06-25,Idaho,16,4869,219,91,0
2020-06-25,Illinois,17,140935,910,7024,38
2020-06-25,Indiana,18,44779,519,2586,8
2020-06-25,Iowa,19,27384,487,702,8
2020-06-25,Kansas,20,13207,97,263,1
2020-06-25,Kentucky,21,14793,271,569,8
2020-06-25,Louisiana,22,53528,938,3164,12
2020-06-25,Maine,23,3070,53,103,0
2020-06-25,Maryland,24,66397,463,3129,21
2020-06-25,Massachusetts,25,107837,226,7962,25
2020-06-25,Michigan,26,69159,448,6137,19
2020-06-25,Minnesota,27,34158,360,1441,9
2020-06-25,Mississippi,28,24516,1092,1016,5
2020-06-25,Missouri,29,20076,598,1006,5
2020-06-25,Montana,30,803,37,21,0
2020-06-25,Nebraska,31,18346,126,266,3
2020-06-25,Nevada,32,14911,451,495,1
2020-06-25,New Hampshire,33,5638,40,357,10
2020-06-25,New Jersey,34,172050,2158,14872,1877
2020-06-25,New Mexico,35,11192,202,485,5
2020-06-25,New York,36,395168,738,31029,28
2020-06-25,North Carolina,37,57540,1277,1305,10
2020-06-25,North Dakota,38,3402,32,87,1
2020-06-25,Northern Mariana Islands,69,30,0,2,0
2020-06-25,Ohio,39,47651,892,2772,17
2020-06-25,Oklahoma,40,11947,438,375,3
2020-06-25,Oregon,41,7605,143,199,4
2020-06-25,Pennsylvania,42,88230,455,6602,34
2020-06-25,Puerto Rico,72,6877,57,151,2
2020-06-25,Rhode Island,44,16640,34,920,8
2020-06-25,South Carolina,45,29022,1125,693,10
2020-06-25,South Dakota,46,6479,60,87,3
2020-06-25,Tennessee,47,37695,873,558,10
2020-06-25,Texas,48,136783,5473,2321,29
2020-06-25,Utah,49,19544,629,164,1
2020-06-25,Vermont,50,1191,7,56,0
2020-06-25,Virgin Islands,78,81,1,6,0
2020-06-25,Virginia,51,59946,432,1675,14
2020-06-25,Washington,53,31998,598,1301,7
2020-06-25,West Virginia,54,2693,64,92,0
2020-06-25,Wisconsin,55,29204,552,775,6
2020-06-25,Wyoming,56,1326,44,20,0
2020-06-26,Alabama,01,34183,977,907,11
2020-06-26,Alaska,02,1001,30,12,2
2020-06-26,Arizona,04,66676,3379,1537,42
2020-06-26,Arkansas,05,18740,678,249,9
2020-06-26,California,06,207027,5614,5872,62
2020-06-26,Colorado,08,31780,317,1673,4
2020-06-26,Connecticut,09,46059,65,4307,9
2020-06-26,Delaware,10,11017,37,507,0
2020-06-26,District of Columbia,11,10185,26,546,3
2020-06-26,Florida,12,122952,8942,3365,39
2020-06-26,Georgia,13,69542,1746,2727,23
2020-06-26,Guam,66,1217,3,6,0
2020-06-26,Hawaii,15,850,14,17,0
2020-06-26,Idaho,16,5149,280,91,0
2020-06-26,Illinois,17,141812,877,7059,35
2020-06-26,Indiana,18,45269,490,2595,9
2020-06-26,Iowa,19,27828,444,704,2
2020-06-26,Kansas,20,13729,522,266,3
2020-06-26,Kentucky,21,15033,240,575,6
2020-06-26,Louisiana,22,54882,1354,3190,26
2020-06-26,Maine,23,3102,32,103,0
2020-06-26,Maryland,24,66704,307,3142,13
2020-06-26,Massachusetts,25,108070,233,8012,50
2020-06-26,Michigan,26,69473,314,6138,1
2020-06-26,Minnesota,27,34651,493,1446,5
2020-06-26,Mississippi,28,25066,550,1022,6
2020-06-26,Missouri,29,20567,491,1019,13
2020-06-26,Montana,30,829,26,22,1
2020-06-26,Nebraska,31,18524,178,270,4
2020-06-26,Nevada,32,15359,448,498,3
2020-06-26,New Hampshire,33,5671,33,365,8
2020-06-26,New Jersey,34,172438,388,14914,42
2020-06-26,New Mexico,35,11408,216,489,4
2020-06-26,New York,36,395972,804,31075,46
2020-06-26,North Carolina,37,59257,1717,1319,14
2020-06-26,North Dakota,38,3430,28,87,0
2020-06-26,Northern Mariana Islands,69,30,0,2,0
2020-06-26,Ohio,39,48638,987,2788,16
2020-06-26,Oklahoma,40,12343,396,377,2
2020-06-26,Oregon,41,8008,403,204,5
2020-06-26,Pennsylvania,42,88950,720,6625,23
2020-06-26,Puerto Rico,72,6922,45,151,0
2020-06-26,Rhode Island,44,16661,21,927,7
2020-06-26,South Carolina,45,30335,1313,694,1
2020-06-26,South Dakota,46,6535,56,88,1
2020-06-26,Tennessee,47,38802,1107,569,11
2020-06-26,Texas,48,142582,5799,2362,41
2020-06-26,Utah,49,20218,674,166,2
2020-06-26,Vermont,50,1198,7,56,0
2020-06-26,Virgin Islands,78,81,0,6,0
2020-06-26,Virginia,51,60570,624,1700,25
2020-06-26,Washington,53,32489,491,1305,4
2020-06-26,West Virginia,54,2729,36,92,0
2020-06-26,Wisconsin,55,29718,514,775,0
2020-06-26,Wyoming,56,1368,42,20,0
2020-06-27,Alabama,01,35083,900,919,12
2020-06-27,Alaska,02,1027,26,12,0
2020-06-27,Arizona,04,70152,3476,1581,44
2020-06-27,Arkansas,05,19310,570,259,10
2020-06-27,California,06,211453,4426,5902,30
2020-06-27,Colorado,08,32006,226,1674,1
2020-06-27,Connecticut,09,46206,147,4311,4
2020-06-27,Delaware,10,11091,74,507,0
2020-06-27,District of Columbia,11,10216,31,548,2
2020-06-27,Florida,12,132537,9585,3389,24
2020-06-27,Georgia,13,71066,1524,2733,6
2020-06-27,Guam,66,1217,0,6,0
2020-06-27,Hawaii,15,856,6,18,1
2020-06-27,Idaho,16,5319,170,92,1
2020-06-27,Illinois,17,142536,724,7083,24
2020-06-27,Indiana,18,45707,438,2616,21
2020-06-27,Iowa,19,28203,375,704,0
2020-06-27,Kansas,20,13767,38,269,3
2020-06-27,Kentucky,21,15337,304,575,0
2020-06-27,Louisiana,22,54882,0,3190,0
2020-06-27,Maine,23,3154,52,104,1
2020-06-27,Maryland,24,67032,328,3157,15
2020-06-27,Massachusetts,25,108443,373,8040,28
2020-06-27,Michigan,26,69802,329,6157,19
2020-06-27,Minnesota,27,35068,417,1452,6
2020-06-27,Mississippi,28,25531,465,1035,13
2020-06-27,Missouri,29,20909,342,1021,2
2020-06-27,Montana,30,852,23,22,0
2020-06-27,Nebraska,31,18775,251,271,1
2020-06-27,Nevada,32,16400,1041,500,2
2020-06-27,New Hampshire,33,5717,46,367,2
2020-06-27,New Jersey,34,172727,289,14948,34
2020-06-27,New Mexico,35,11619,211,491,2
2020-06-27,New York,36,396669,697,31105,30
2020-06-27,North Carolina,37,60709,1452,1334,15
2020-06-27,North Dakota,38,3467,37,87,0
2020-06-27,Northern Mariana Islands,69,30,0,2,0
2020-06-27,Ohio,39,49455,817,2804,16
2020-06-27,Oklahoma,40,12642,299,384,7
2020-06-27,Oregon,41,8110,102,204,0
2020-06-27,Pennsylvania,42,89400,450,6652,27
2020-06-27,Puerto Rico,72,7066,144,152,1
2020-06-27,Rhode Island,44,16661,0,927,0
2020-06-27,South Carolina,45,31939,1604,711,17
2020-06-27,South Dakota,46,6626,91,91,3
2020-06-27,Tennessee,47,39813,1011,577,8
2020-06-27,Texas,48,148639,6057,2398,36
2020-06-27,Utah,49,20735,517,167,1
2020-06-27,Vermont,50,1200,2,56,0
2020-06-27,Virgin Islands,78,81,0,6,0
2020-06-27,Virginia,51,61247,677,1724,24
2020-06-27,Washington,53,33031,542,1311,6
2020-06-27,West Virginia,54,2781,52,93,1
2020-06-27,Wisconsin,55,30235,517,786,11
2020-06-27,Wyoming,56,1392,24,20,0
2020-06-28,Alabama,01,35441,358,919,0
2020-06-28,Alaska,02,1060,33,12,0
2020-06-28,Arizona,04,73961,3809,1594,13
2020-06-28,Arkansas,05,19818,508,264,5
2020-06-28,California,06,216955,5502,5937,35
2020-06-28,Colorado,08,32290,284,1676,2
2020-06-28,Connecticut,09,46303,97,4316,5
2020-06-28,Delaware,10,11226,135,507,0
2020-06-28,District of Columbia,11,10248,32,550,2
2020-06-28,Florida,12,141067,8530,3418,29
2020-06-28,Georgia,13,72800,1734,2735,2
2020-06-28,Guam,66,1217,0,6,0
2020-06-28,Hawaii,15,883,27,18,0
2020-06-28,Idaho,16,5543,224,91,-1
2020-06-28,Illinois,17,143117,581,7098,15
2020-06-28,Indiana,18,46071,364,2619,3
2020-06-28,Iowa,19,28520,317,706,2
2020-06-28,Kansas,20,14016,249,272,3
2020-06-28,Kentucky,21,15480,143,577,2
2020-06-28,Louisiana,22,56349,1467,3199,9
2020-06-28,Maine,23,3191,37,104,0
2020-06-28,Maryland,24,67360,328,3168,11
2020-06-28,Massachusetts,25,108667,224,8060,20
2020-06-28,Michigan,26,70042,240,6161,4
2020-06-28,Minnesota,27,35584,516,1460,8
2020-06-28,Mississippi,28,25899,368,1039,4
2020-06-28,Missouri,29,21254,345,1023,2
2020-06-28,Montana,30,863,11,22,0
2020-06-28,Nebraska,31,18900,125,271,0
2020-06-28,Nevada,32,17187,787,500,0
2020-06-28,New Hampshire,33,5747,30,367,0
2020-06-28,New Jersey,34,173036,309,14975,27
2020-06-28,New Mexico,35,11809,190,492,1
2020-06-28,New York,36,397293,624,31137,32
2020-06-28,North Carolina,37,62178,1469,1338,4
2020-06-28,North Dakota,38,3504,37,88,1
2020-06-28,Northern Mariana Islands,69,30,0,2,0
2020-06-28,Ohio,39,50309,854,2807,3
2020-06-28,Oklahoma,40,12944,302,385,1
2020-06-28,Oregon,41,8348,238,204,0
2020-06-28,Pennsylvania,42,89785,385,6655,3
2020-06-28,Puerto Rico,72,7189,123,153,1
2020-06-28,Rhode Island,44,16661,0,927,0
2020-06-28,South Carolina,45,33320,1381,716,5
2020-06-28,South Dakota,46,6681,55,91,0
2020-06-28,Tennessee,47,39945,132,577,0
2020-06-28,Texas,48,152866,4227,2408,10
2020-06-28,Utah,49,21155,420,167,0
2020-06-28,Vermont,50,1202,2,56,0
2020-06-28,Virgin Islands,78,81,0,6,0
2020-06-28,Virginia,51,61736,489,1732,8
2020-06-28,Washington,53,33341,310,1311,0
2020-06-28,West Virginia,54,2831,50,93,0
2020-06-28,Wisconsin,55,30716,481,786,0
2020-06-28,Wyoming,56,1417,25,20,0
2020-06-29,Alabama,01,37175,1734,929,10
2020-06-29,Alaska,02,1085,25,12,0
2020-06-29,Arizona,04,74602,641,1598,4
2020-06-29,Arkansas,05,20257,439,265,1
2020-06-29,California,06,223995,7040,5979,42
2020-06-29,Colorado,08,32495,205,1682,6
2020-06-29,Connecticut,09,46362,59,4320,4
2020-06-29,Delaware,10,11376,150,507,0
2020-06-29,District of Columbia,11,10292,44,551,1
2020-06-29,Florida,12,146333,5266,3446,28
2020-06-29,Georgia,13,74816,2016,2739,4
2020-06-29,Guam,66,1224,7,6,0
2020-06-29,Hawaii,15,884,1,18,0
2020-06-29,Idaho,16,5770,227,91,0
2020-06-29,Illinois,17,143885,768,7115,17
2020-06-29,Indiana,18,46370,299,2624,5
2020-06-29,Iowa,19,28874,354,712,6
2020-06-29,Kansas,20,14568,552,276,4
2020-06-29,Kentucky,21,15657,177,584,7
2020-06-29,Louisiana,22,57189,840,3199,0
2020-06-29,Maine,23,3219,28,105,1
2020-06-29,Maryland,24,67837,477,3175,7
2020-06-29,Massachusetts,25,108768,101,8095,35
2020-06-29,Michigan,26,70356,314,6165,4
2020-06-29,Minnesota,27,35896,312,1470,10
2020-06-29,Mississippi,28,26568,669,1059,20
2020-06-29,Missouri,29,21748,494,1026,3
2020-06-29,Montana,30,919,56,22,0
2020-06-29,Nebraska,31,19064,164,273,2
2020-06-29,Nevada,32,17971,784,505,5
2020-06-29,New Hampshire,33,5760,13,367,0
2020-06-29,New Jersey,34,173126,90,14992,17
2020-06-29,New Mexico,35,11982,173,493,1
2020-06-29,New York,36,397684,391,31143,6
2020-06-29,North Carolina,37,63692,1514,1341,3
2020-06-29,North Dakota,38,3548,44,88,0
2020-06-29,Northern Mariana Islands,69,30,0,2,0
2020-06-29,Ohio,39,51046,737,2818,11
2020-06-29,Oklahoma,40,13172,228,385,0
2020-06-29,Oregon,41,8509,161,207,3
2020-06-29,Pennsylvania,42,90553,768,6663,8
2020-06-29,Puerto Rico,72,7250,61,153,0
2020-06-29,Rhode Island,44,16764,103,946,19
2020-06-29,South Carolina,45,34644,1324,720,4
2020-06-29,South Dakota,46,6716,35,91,0
2020-06-29,Tennessee,47,41388,1443,585,8
2020-06-29,Texas,48,158756,5890,2430,22
2020-06-29,Utah,49,21818,663,168,1
2020-06-29,Vermont,50,1208,6,56,0
2020-06-29,Virgin Islands,78,84,3,6,0
2020-06-29,Virginia,51,62189,453,1740,8
2020-06-29,Washington,53,34036,695,1321,10
2020-06-29,West Virginia,54,2869,38,93,0
2020-06-29,Wisconsin,55,31103,387,786,0
2020-06-29,Wyoming,56,1450,33,20,0
2020-06-30,Alabama,01,38045,870,950,21
2020-06-30,Alaska,02,1132,47,12,0
2020-06-30,Arizona,04,79399,4797,1645,47
2020-06-30,Arkansas,05,20777,520,270,5
2020-06-30,California,06,232153,8158,6083,104
2020-06-30,Colorado,08,32698,203,1690,8
2020-06-30,Connecticut,09,46514,152,4322,2
2020-06-30,Delaware,10,11474,98,509,2
2020-06-30,District of Columbia,11,10327,35,551,0
2020-06-30,Florida,12,152426,6093,3504,58
2020-06-30,Georgia,13,77280,2464,2758,19
2020-06-30,Guam,66,1228,4,6,0
2020-06-30,Hawaii,15,901,17,18,0
2020-06-30,Idaho,16,6124,354,92,1
2020-06-30,Illinois,17,144661,776,7136,21
2020-06-30,Indiana,18,46740,370,2640,16
2020-06-30,Iowa,19,29152,278,717,5
2020-06-30,Kansas,20,14629,61,276,0
2020-06-30,Kentucky,21,15916,259,588,4
2020-06-30,Louisiana,22,58203,1014,3221,22
2020-06-30,Maine,23,3253,34,105,0
2020-06-30,Maryland,24,68152,315,3190,15
2020-06-30,Massachusetts,25,108882,114,8054,-41
2020-06-30,Michigan,26,70850,494,6197,32
2020-06-30,Minnesota,27,36338,442,1476,6
2020-06-30,Mississippi,28,27248,680,1073,14
2020-06-30,Missouri,29,22275,527,1037,11
2020-06-30,Montana,30,967,48,22,0
2020-06-30,Nebraska,31,19194,130,279,6
2020-06-30,Nevada,32,18582,611,507,2
2020-06-30,New Hampshire,33,5782,22,371,4
2020-06-30,New Jersey,34,173521,395,15035,43
2020-06-30,New Mexico,35,12147,165,497,4
2020-06-30,New York,36,398142,458,31776,633
2020-06-30,North Carolina,37,65064,1372,1362,21
2020-06-30,North Dakota,38,3585,37,88,0
2020-06-30,Northern Mariana Islands,69,30,0,2,0
2020-06-30,Ohio,39,51789,743,2863,45
2020-06-30,Oklahoma,40,13757,585,387,2
2020-06-30,Oregon,41,8695,186,210,3
2020-06-30,Pennsylvania,42,91226,673,6695,32
2020-06-30,Puerto Rico,72,7465,215,153,0
2020-06-30,Rhode Island,44,16813,49,950,4
2020-06-30,South Carolina,45,36399,1755,739,19
2020-06-30,South Dakota,46,6764,48,91,0
2020-06-30,Tennessee,47,42815,1427,597,12
2020-06-30,Texas,48,166703,7947,2482,52
2020-06-30,Utah,49,22364,546,172,4
2020-06-30,Vermont,50,1208,0,56,0
2020-06-30,Virgin Islands,78,90,6,6,0
2020-06-30,Virginia,51,62787,598,1763,23
2020-06-30,Washington,53,34541,505,1333,12
2020-06-30,West Virginia,54,2904,35,93,0
2020-06-30,Wisconsin,55,31723,620,793,7
2020-06-30,Wyoming,56,1487,37,20,0
2020-07-01,Alabama,01,38962,917,972,22
2020-07-01,Alaska,02,1174,42,12,0
2020-07-01,Arizona,04,84152,4753,1726,81
2020-07-01,Arkansas,05,21197,420,277,7
2020-07-01,California,06,239764,7611,6168,85
2020-07-01,Colorado,08,33012,314,1697,7
2020-07-01,Connecticut,09,46572,58,4324,2
2020-07-01,Delaware,10,11510,36,509,0
2020-07-01,District of Columbia,11,10365,38,553,2
2020-07-01,Florida,12,158989,6563,3549,45
2020-07-01,Georgia,13,79589,2309,2779,21
2020-07-01,Guam,66,1240,12,6,0
2020-07-01,Hawaii,15,909,8,18,0
2020-07-01,Idaho,16,6379,255,92,0
2020-07-01,Illinois,17,145541,880,7160,24
2020-07-01,Indiana,18,47116,376,2650,10
2020-07-01,Iowa,19,29618,466,717,0
2020-07-01,Kansas,20,15142,513,280,4
2020-07-01,Kentucky,21,16114,198,597,9
2020-07-01,Louisiana,22,60286,2083,3238,17
2020-07-01,Maine,23,3294,41,105,0
2020-07-01,Maryland,24,68502,350,3205,15
2020-07-01,Massachusetts,25,109143,261,8081,27
2020-07-01,Michigan,26,71279,429,6202,5
2020-07-01,Minnesota,27,36753,415,1482,6
2020-07-01,Mississippi,28,27900,652,1082,9
2020-07-01,Missouri,29,22595,320,1049,12
2020-07-01,Montana,30,1016,49,22,0
2020-07-01,Nebraska,31,19325,131,282,3
2020-07-01,Nevada,32,19151,569,512,5
2020-07-01,New Hampshire,33,5802,20,373,2
2020-07-01,New Jersey,34,173782,261,15078,43
2020-07-01,New Mexico,35,12276,129,500,3
2020-07-01,New York,36,398770,628,31791,15
2020-07-01,North Carolina,37,66815,1751,1389,27
2020-07-01,North Dakota,38,3624,39,89,1
2020-07-01,Northern Mariana Islands,69,30,0,2,0
2020-07-01,Ohio,39,52865,1076,2876,13
2020-07-01,Oklahoma,40,14112,355,389,2
2020-07-01,Oregon,41,9019,324,211,1
2020-07-01,Pennsylvania,42,91864,638,6704,9
2020-07-01,Puerto Rico,72,7537,72,153,0
2020-07-01,Rhode Island,44,16853,40,956,6
2020-07-01,South Carolina,45,37919,1520,766,27
2020-07-01,South Dakota,46,6826,62,93,2
2020-07-01,Tennessee,47,44360,1545,602,5
2020-07-01,Texas,48,174826,8123,2518,36
2020-07-01,Utah,49,22864,500,173,1
2020-07-01,Vermont,50,1210,2,56,0
2020-07-01,Virgin Islands,78,92,2,6,0
2020-07-01,Virginia,51,63203,416,1786,23
2020-07-01,Washington,53,35258,717,1340,7
2020-07-01,West Virginia,54,2979,75,93,0
2020-07-01,Wisconsin,55,32307,584,794,1
2020-07-01,Wyoming,56,1514,27,20,0
2020-07-02,Alabama,01,40111,1149,985,13
2020-07-02,Alaska,02,1224,50,12,0
2020-07-02,Arizona,04,87495,3343,1766,40
2020-07-02,Arkansas,05,22075,878,279,2
2020-07-02,California,06,248198,8434,6263,95
2020-07-02,Colorado,08,33335,323,1701,4
2020-07-02,Connecticut,09,46646,74,4326,2
2020-07-02,Delaware,10,11731,221,510,1
2020-07-02,District of Columbia,11,10390,25,554,1
2020-07-02,Florida,12,169098,10109,3616,67
2020-07-02,Georgia,13,82475,2886,2801,22
2020-07-02,Guam,66,1249,9,6,0
2020-07-02,Hawaii,15,929,20,18,0
2020-07-02,Idaho,16,6688,309,93,1
2020-07-02,Illinois,17,146407,866,7197,37
2020-07-02,Indiana,18,47553,437,2662,12
2020-07-02,Iowa,19,30259,641,719,2
2020-07-02,Kansas,20,15226,84,282,2
2020-07-02,Kentucky,21,16370,256,605,8
2020-07-02,Louisiana,22,61669,1383,3255,17
2020-07-02,Maine,23,3328,34,105,0
2020-07-02,Maryland,24,69015,513,3212,7
2020-07-02,Massachusetts,25,109338,195,8132,51
2020-07-02,Michigan,26,71853,574,6216,14
2020-07-02,Minnesota,27,37247,494,1495,13
2020-07-02,Mississippi,28,28770,870,1092,10
2020-07-02,Missouri,29,23085,490,1056,7
2020-07-02,Montana,30,1083,67,22,0
2020-07-02,Nebraska,31,19476,151,284,2
2020-07-02,Nevada,32,19871,720,525,13
2020-07-02,New Hampshire,33,5822,20,375,2
2020-07-02,New Jersey,34,174212,430,15107,29
2020-07-02,New Mexico,35,12520,244,503,3
2020-07-02,New York,36,399642,872,31814,23
2020-07-02,North Carolina,37,68512,1697,1402,13
2020-07-02,North Dakota,38,3666,42,89,0
2020-07-02,Northern Mariana Islands,69,30,0,2,0
2020-07-02,Ohio,39,54166,1301,2903,27
